JournalId,PaperId,Rank,Doi,DocType,Genre,IsParatext,PaperTitle,OriginalTitle,BookTitle,Year,Date,OnlineDate,Publisher,ConferenceSeriesId,ConferenceInstanceId,Volume,Issue,FirstPage,LastPage,ReferenceCount,CitationCount,EstimatedCitation,OriginalVenue,FamilyId,FamilyRank,DocSubTypes,OaStatus,BestUrl,BestFreeUrl,BestFreeVersion,DoiLower,CreatedDate,UpdatedDate
162791694,2114399062,21636,10.1644/881.1,Journal,journal-article,f,myrmecobius fasciatus dasyuromorphia myrmecobiidae,Myrmecobius fasciatus (Dasyuromorphia: Myrmecobiidae),NA,2011,2011-07-28,NA,American Society of Mammalogists,NA,NA,43,881,129,140,48,13,14,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/881.1,https://academic.oup.com/mspecies/article-pdf/43/881/129/8269149/43-881-129.pdf,publishedVersion,10.1644/881.1,NA,2021-11-03 23:47:31.356428
162791694,2148060860,22341,10.1644/864.1,Journal,journal-article,f,spermophilus xanthoprymnus rodentia sciuridae,Spermophilus xanthoprymnus (Rodentia: Sciuridae),NA,2010,2010-07-26,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,864,183,194,48,12,13,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1644/864.1,NA,NA,10.1644/864.1,NA,2021-11-03 23:47:31.356428
162791694,2321709851,23342,10.2307/3503811,Journal,journal-article,f,artibeus hirsutus and artibeus inopinatus,Artibeus hirsutus and Artibeus inopinatus,NA,1983,1983-04-08,NA,Oxford Academic,NA,NA,NA,199,1,3,0,10,10,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.2307/3503811,NA,NA,10.2307/3503811,NA,2021-11-03 23:47:31.356428
162791694,2895014817,21546,10.1093/MSPECIES/SEY014,Journal,journal-article,f,gorilla beringei primates hominidae,Gorilla beringei (Primates: Hominidae),NA,2018,2018-10-01,2018-10-01,Oxford Academic,NA,NA,50,967,119,133,186,3,3,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sey014,NA,NA,10.1093/mspecies/sey014,NA,2021-11-03 23:47:31.356428
162791694,2979188582,21342,10.1093/MSPECIES/SEZ012,Journal,journal-article,f,tachyglossus aculeatus monotremata tachyglossidae,Tachyglossus aculeatus (Monotremata: Tachyglossidae),NA,2019,2019-10-03,2019-10-03,Oxford Academic,NA,NA,51,980,75,91,124,4,4,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sez012,NA,NA,10.1093/mspecies/sez012,NA,2021-11-03 23:47:31.356428
162791694,3166431454,22699,10.1093/MSPECIES/SEAB005,Journal,journal-article,f,coendou vestitus rodentia erethizontidae,Coendou vestitus (Rodentia: Erethizontidae),NA,2021,2021-06-15,2021-06-15,American Society of Mammalogists,NA,NA,53,1003,43,50,22,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/seab005,NA,NA,10.1093/mspecies/seab005,NA,2021-11-03 23:47:31.356428
162791694,2053858540,21788,10.1644/828.1,Journal,journal-article,f,bathyergus suillus rodentia bathyergidae,Bathyergus suillus (Rodentia: Bathyergidae),NA,2009,2009-03-31,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,828,828,1,7,31,14,15,Mammalian Species,NA,NA,NA,green,https://doi.org/10.1644/828.1,https://zenodo.org/record/5033429/files/source.pdf,submittedVersion,10.1644/828.1,NA,2021-11-03 23:47:31.356428
162791694,2089366457,22548,10.1644/870.1,Journal,journal-article,f,glauconycteris variegata chiroptera vespertilionidae,Glauconycteris variegata (Chiroptera: Vespertilionidae),NA,2010,2010-11-24,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,870,251,258,50,4,4,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/870.1,https://academic.oup.com/mspecies/article-pdf/42/870/251/8269125/42-870-251.pdf,publishedVersion,10.1644/870.1,NA,2021-11-03 23:47:31.356428
162791694,2099988126,21060,10.1644/898.1,Journal,journal-article,f,cabassous centralis cingulata dasypodidae,Cabassous centralis (Cingulata: Dasypodidae),NA,2013,2013-05-31,NA,American Society of Mammologists,NA,NA,45,898,12,17,27,8,8,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/898.1,https://academic.oup.com/mspecies/article-pdf/45/898/12/8269183/45-898-12.pdf,publishedVersion,10.1644/898.1,NA,2021-11-03 23:47:31.356428
162791694,2144058042,21324,10.1644/848.1,Journal,journal-article,f,lycalopex sechurae carnivora canidae,Lycalopex sechurae (Carnivora: Canidae),NA,2010,2010-03-26,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,848,1,6,31,18,20,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/848.1,https://academic.oup.com/mspecies/article-pdf/42/848/1/8269081/42-848-1.pdf,publishedVersion,10.1644/848.1,NA,2021-11-03 23:47:31.356428
162791694,2169100774,22706,10.1644/889.1,Journal,journal-article,f,tamias umbrinus rodentia sciuridae,Tamias umbrinus (Rodentia: Sciuridae),NA,2011,2011-11-22,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,889,216,227,57,1,1,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/889.1,https://academic.oup.com/mspecies/article-pdf/43/889/216/8269165/43-889-216.pdf,publishedVersion,10.1644/889.1,NA,2021-11-03 23:47:31.356428
162791694,2885110168,21885,10.1093/MSPECIES/SEY004,Journal,journal-article,f,bos frontalis and bos gaurus artiodactyla bovidae,Bos frontalis and Bos gaurus (Artiodactyla: Bovidae),NA,2018,2018-08-17,2018-08-17,American Society of Mammalogists,NA,NA,50,959,34,50,95,5,5,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sey004,https://academic.oup.com/mspecies/article-pdf/50/959/34/25502514/sey004.pdf,publishedVersion,10.1093/mspecies/sey004,NA,2021-11-03 23:47:31.356428
162791694,2890791126,22975,10.1093/MSPECIES/SEY011,Journal,journal-article,f,urocitellus parryii rodentia sciuridae,Urocitellus parryii (Rodentia: Sciuridae),NA,2018,2018-09-21,2018-09-21,Oxford Academic,NA,NA,50,964,84,99,118,2,2,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sey011,NA,NA,10.1093/mspecies/sey011,NA,2021-11-03 23:47:31.356428
162791694,2951005911,22726,10.1093/MSPECIES/SEZ001,Journal,journal-article,f,trinomys yonenagae rodentia echimyidae,Trinomys yonenagae (Rodentia: Echimyidae),NA,2019,2019-06-06,2019-06-06,Oxford Academic,NA,NA,51,971,1,10,46,2,2,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sez001,NA,NA,10.1093/mspecies/sez001,NA,2021-11-03 23:47:31.356428
162791694,3159957627,21791,10.1093/MSPECIES/SEAB003,Journal,journal-article,f,sturnira hondurensis chiroptera phyllostomidae,Sturnira hondurensis (Chiroptera: Phyllostomidae),NA,2021,2021-04-24,2021-04-24,Oxford University Press (OUP),NA,NA,53,1001,23,34,68,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/seab003,NA,NA,10.1093/mspecies/seab003,NA,2021-11-03 23:47:31.356428
162791694,3199954414,22513,NA,Journal,NA,NA,sorex cinereus kerr 1792,"Sorex cinereus Kerr, 1792",NA,2004,2004-03-24,NA,NA,NA,NA,743,NA,1,9,0,12,13,Mammalian Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-04 00:07:59.89108
162791694,2101204413,21424,10.1644/835.1,Journal,NA,NA,equus kiang perissodactyla equidae,Equus kiang (Perissodactyla: Equidae),NA,2009,2009-06-01,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,835,835,1,11,54,23,26,Mammalian Species,NA,NA,NA,NA,NA,NA,NA,10.1644/835.1,NA,2021-11-04 00:07:59.89108
162791694,2127070242,22685,10.1644/814.1,Journal,journal-article,f,sphaeronycteris toxophyllum chiroptera phyllostomidae,Sphaeronycteris toxophyllum (Chiroptera: Phyllostomidae),NA,2008,2008-06-06,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,814,814,1,6,28,5,5,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/814.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/814.1/24460929/814.pdf,publishedVersion,10.1644/814.1,NA,2021-11-03 23:47:31.356428
